# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
2.098233120000000163e+23 4.119125830102171302e-27 5.779403289135864440e-12 9.093101017928841857e-09 4.186005368733789617e-03 5.140398546321576134e+01 1.767638023236369500e+15 2.148504918418746091e-06
2.098973760000000073e+23 4.117149124151026650e-27 5.776629841237718290e-12 9.093101017929379525e-09 4.183996568307391320e-03 5.142043737072943088e+01 1.768311494670159250e+15 2.148504918418746091e-06
2.099714399999999984e+23 4.115173366791045015e-27 5.773857724275093016e-12 9.093101017929910574e-09 4.181988731873806549e-03 5.143689454369606295e+01 1.768984966103949000e+15 2.148504918418746091e-06
2.100455039999999895e+23 4.113198557567015777e-27 5.771086937609300173e-12 9.093101017930435007e-09 4.179981858970434859e-03 5.145335698380081624e+01 1.769658437537738750e+15 2.148504918418746091e-06
2.101195680000000142e+23 4.111224696023947865e-27 5.768317480601956660e-12 9.093101017930959439e-09 4.177975949134896984e-03 5.146982469272940364e+01 1.770331908971528750e+15 2.148504918418746091e-06
2.101936320000000052e+23 4.109251781707072617e-27 5.765549352614992802e-12 9.093101017931473946e-09 4.175971001905040905e-03 5.148629767216804964e+01 1.771005380405318500e+15 2.148504918418746091e-06
2.102676959999999963e+23 4.107279814161838050e-27 5.762782553010641035e-12 9.093101017931985143e-09 4.173967016818934048e-03 5.150277592380353298e+01 1.771678851839108500e+15 2.148504918418746091e-06
2.103417599999999874e+23 4.105308792933911721e-27 5.760017081151445609e-12 9.093101017932491378e-09 4.171963993414868482e-03 5.151925944932312973e+01 1.772352323272898250e+15 2.148504918418746091e-06
2.104158240000000121e+23 4.103338717569183605e-27 5.757252936400258538e-12 9.093101017932994304e-09 4.169961931231359192e-03 5.153574825041465601e+01 1.773025794706688500e+15 2.148504918418746091e-06
2.104898880000000031e+23 4.101369587613753892e-27 5.754490118120229108e-12 9.093101017933490612e-09 4.167960829807138001e-03 5.155224232876652479e+01 1.773699266140478750e+15 2.148504918418746091e-06
2.105639519999999942e+23 4.099401402613903573e-27 5.751728625674760249e-12 9.093101017933983612e-09 4.165960688681118879e-03 5.156874168606797326e+01 1.774372737574268500e+15 2.148504918418746091e-06
2.106380159999999853e+23 4.097434162116161165e-27 5.748968458427602244e-12 9.093101017934469994e-09 4.163961507392468196e-03 5.158524632400855836e+01 1.775046209008058750e+15 2.148504918418746091e-06
2.107120800000000100e+23 4.095467865667277599e-27 5.746209615742814762e-12 9.093101017934953067e-09 4.161963285480576105e-03 5.160175624427833441e+01 1.775719680441849250e+15 2.148504918418746091e-06
2.107861440000000010e+23 4.093502512814219045e-27 5.743452096984764431e-12 9.093101017935431178e-09 4.159966022485054801e-03 5.161827144856790284e+01 1.776393151875639500e+15 2.148504918418746091e-06
2.108602079999999921e+23 4.091538103104169066e-27 5.740695901518118379e-12 9.093101017935904325e-09 4.157969717945735055e-03 5.163479193856842642e+01 1.777066623309429750e+15 2.148504918418746091e-06
2.109342719999999832e+23 4.089574636084525746e-27 5.737941028707846658e-12 9.093101017936374164e-09 4.155974371402667081e-03 5.165131771597159371e+01 1.777740094743220000e+15 2.148504918418746091e-06
2.110083360000000079e+23 4.087612111302908149e-27 5.735187477919227896e-12 9.093101017936839039e-09 4.153979982396123136e-03 5.166784878246964752e+01 1.778413566177010750e+15 2.148504918418746091e-06
2.110823999999999990e+23 4.085650528307146271e-27 5.732435248517842836e-12 9.093101017937298952e-09 4.151986550466594053e-03 5.168438513975539905e+01 1.779087037610801250e+15 2.148504918418746091e-06
2.111564639999999900e+23 4.083689886645290374e-27 5.729684339869571104e-12 9.093101017937752247e-09 4.149994075154790109e-03 5.170092678952219245e+01 1.779760509044591750e+15 2.148504918418746091e-06
2.112305280000000147e+23 4.081730185865606674e-27 5.726934751340602520e-12 9.093101017938203887e-09 4.148002556001643623e-03 5.171747373346388343e+01 1.780433980478382500e+15 2.148504918418746091e-06
2.113045920000000058e+23 4.079771425516576626e-27 5.724186482297426595e-12 9.093101017938652219e-09 4.146011992548305491e-03 5.173402597327492458e+01 1.781107451912173250e+15 2.148504918418746091e-06
2.113786559999999969e+23 4.077813605146898362e-27 5.721439532106838992e-12 9.093101017939093934e-09 4.144022384336146052e-03 5.175058351065029427e+01 1.781780923345964000e+15 2.148504918418746091e-06
2.114527199999999879e+23 4.075856724305488121e-27 5.718693900135937491e-12 9.093101017939532339e-09 4.142033730906757687e-03 5.176714634728548958e+01 1.782454394779754750e+15 2.148504918418746091e-06
2.115267840000000126e+23 4.073900782541475947e-27 5.715949585752123602e-12 9.093101017939967436e-09 4.140046031801949619e-03 5.178371448487660444e+01 1.783127866213546000e+15 2.148504918418746091e-06
2.116008480000000037e+23 4.071945779404212147e-27 5.713206588323104988e-12 9.093101017940397570e-09 4.138059286563755719e-03 5.180028792512020885e+01 1.783801337647337000e+15 2.148504918418746091e-06
2.116749119999999948e+23 4.069991714443260113e-27 5.710464907216890620e-12 9.093101017940824395e-09 4.136073494734424962e-03 5.181686666971346256e+01 1.784474809081128000e+15 2.148504918418746091e-06
2.117489759999999858e+23 4.068038587208400630e-27 5.707724541801793198e-12 9.093101017941244603e-09 4.134088655856430101e-03 5.183345072035403689e+01 1.785148280514919000e+15 2.148504918418746091e-06
2.118230400000000105e+23 4.066086397249631876e-27 5.704985491446429153e-12 9.093101017941663157e-09 4.132104769472460734e-03 5.185004007874017162e+01 1.785821751948710500e+15 2.148504918418746091e-06
2.118971040000000016e+23 4.064135144117167265e-27 5.702247755519721879e-12 9.093101017942078401e-09 4.130121835125429366e-03 5.186663474657061812e+01 1.786495223382501750e+15 2.148504918418746091e-06
2.119711679999999927e+23 4.062184827361439042e-27 5.699511333390894459e-12 9.093101017942488683e-09 4.128139852358467081e-03 5.188323472554466775e+01 1.787168694816293000e+15 2.148504918418746091e-06
2.120452319999999837e+23 4.060235446533091818e-27 5.696776224429476132e-12 9.093101017942892347e-09 4.126158820714924402e-03 5.189984001736218744e+01 1.787842166250084500e+15 2.148504918418746091e-06
2.121192960000000084e+23 4.058287001182990468e-27 5.694042428005295826e-12 9.093101017943294357e-09 4.124178739738372165e-03 5.191645062372352015e+01 1.788515637683876250e+15 2.148504918418746091e-06
2.121933599999999995e+23 4.056339490862215823e-27 5.691309943488495087e-12 9.093101017943694712e-09 4.122199608972604117e-03 5.193306654632959152e+01 1.789189109117668000e+15 2.148504918418746091e-06
2.122674239999999906e+23 4.054392915122063953e-27 5.688578770249510305e-12 9.093101017944088450e-09 4.120221427961629108e-03 5.194968778688183164e+01 1.789862580551459500e+15 2.148504918418746091e-06
2.123414880000000152e+23 4.052447273514046887e-27 5.685848907659083216e-12 9.093101017944480534e-09 4.118244196249678905e-03 5.196631434708225328e+01 1.790536051985251500e+15 2.148504918418746091e-06
2.124155520000000063e+23 4.050502565589895477e-27 5.683120355088265750e-12 9.093101017944866000e-09 4.116267913381205582e-03 5.198294622863333814e+01 1.791209523419043500e+15 2.148504918418746091e-06
2.124896159999999974e+23 4.048558790901555101e-27 5.680393111908404679e-12 9.093101017945248157e-09 4.114292578900879786e-03 5.199958343323814347e+01 1.791882994852835500e+15 2.148504918418746091e-06
2.125636799999999885e+23 4.046615949001188527e-27 5.677667177491157777e-12 9.093101017945630315e-09 4.112318192353593346e-03 5.201622596260025233e+01 1.792556466286627500e+15 2.148504918418746091e-06
2.126377440000000131e+23 4.044674039441174478e-27 5.674942551208480894e-12 9.093101017946004200e-09 4.110344753284456663e-03 5.203287381842377357e+01 1.793229937720420000e+15 2.148504918418746091e-06
2.127118080000000042e+23 4.042733061774109791e-27 5.672219232432638457e-12 9.093101017946378086e-09 4.108372261238802184e-03 5.204952700241334895e+01 1.793903409154212250e+15 2.148504918418746091e-06
2.127858719999999953e+23 4.040793015552801516e-27 5.669497220536190545e-12 9.093101017946747009e-09 4.106400715762176593e-03 5.206618551627417446e+01 1.794576880588004500e+15 2.148504918418746091e-06
2.128599359999999864e+23 4.038853900330231048e-27 5.666776514891940385e-12 9.093101017947114277e-09 4.104430116400304383e-03 5.208284936171235557e+01 1.795250352021797000e+15 2.148504918418746091e-06
2.129340000000000110e+23 4.036915715659624439e-27 5.664057114873034512e-12 9.093101017947474928e-09 4.102460462699155513e-03 5.209951854043431041e+01 1.795923823455589750e+15 2.148504918418746091e-06
2.130080640000000021e+23 4.034978461094425130e-27 5.661339019852924811e-12 9.093101017947832270e-09 4.100491754204924587e-03 5.211619305414692604e+01 1.796597294889382500e+15 2.148504918418746091e-06
2.130821279999999932e+23 4.033042136188291806e-27 5.658622229205365279e-12 9.093101017948187957e-09 4.098523990464023048e-03 5.213287290455765799e+01 1.797270766323175250e+15 2.148504918418746091e-06
2.131561919999999843e+23 4.031106740495096951e-27 5.655906742304409607e-12 9.093101017948538682e-09 4.096557171023079182e-03 5.214955809337453019e+01 1.797944237756968000e+15 2.148504918418746091e-06
2.132302560000000089e+23 4.029172273568921836e-27 5.653192558524404714e-12 9.093101017948887752e-09 4.094591295428934644e-03 5.216624862230610660e+01 1.798617709190761500e+15 2.148504918418746091e-06
2.133043200000000000e+23 4.027238734964066555e-27 5.650479677240005286e-12 9.093101017949233514e-09 4.092626363228654002e-03 5.218294449306149119e+01 1.799291180624554500e+15 2.148504918418746091e-06
2.133783839999999911e+23 4.025306124235043575e-27 5.647768097826160858e-12 9.093101017949574312e-09 4.090662373969514327e-03 5.219964570735037057e+01 1.799964652058347750e+15 2.148504918418746091e-06
2.134524480000000157e+23 4.023374440936574142e-27 5.645057819658119845e-12 9.093101017949913456e-09 4.088699327199009532e-03 5.221635226688296427e+01 1.800638123492141000e+15 2.148504918418746091e-06
2.135265120000000068e+23 4.021443684623598331e-27 5.642348842111431163e-12 9.093101017950249291e-09 4.086737222464852104e-03 5.223306417337003182e+01 1.801311594925934250e+15 2.148504918418746091e-06
2.136005759999999979e+23 4.019513854851267151e-27 5.639641164561943419e-12 9.093101017950580164e-09 4.084776059314970502e-03 5.224978142852290119e+01 1.801985066359727750e+15 2.148504918418746091e-06
2.136746399999999890e+23 4.017584951174943264e-27 5.636934786385800872e-12 9.093101017950907727e-09 4.082815837297509159e-03 5.226650403405345457e+01 1.802658537793521000e+15 2.148504918418746091e-06
2.137487040000000136e+23 4.015656973150205287e-27 5.634229706959452321e-12 9.093101017951233636e-09 4.080856555960829350e-03 5.228323199167411417e+01 1.803332009227314750e+15 2.148504918418746091e-06
2.138227680000000047e+23 4.013729920332844207e-27 5.631525925659641406e-12 9.093101017951556237e-09 4.078898214853510923e-03 5.229996530309782088e+01 1.804005480661108250e+15 2.148504918418746091e-06
2.138968319999999958e+23 4.011803792278864101e-27 5.628823441863414694e-12 9.093101017951875528e-09 4.076940813524347965e-03 5.231670397003812667e+01 1.804678952094901750e+15 2.148504918418746091e-06
2.139708959999999869e+23 4.009878588544482128e-27 5.626122254948116016e-12 9.093101017952193166e-09 4.074984351522354005e-03 5.233344799420906668e+01 1.805352423528695000e+15 2.148504918418746091e-06
2.140449600000000115e+23 4.007954308686129256e-27 5.623422364291386475e-12 9.093101017952505840e-09 4.073028828396755945e-03 5.235019737732527290e+01 1.806025894962488750e+15 2.148504918418746091e-06
2.141190240000000026e+23 4.006030952260449538e-27 5.620723769271171708e-12 9.093101017952816860e-09 4.071074243697000994e-03 5.236695212110187470e+01 1.806699366396282250e+15 2.148504918418746091e-06
2.141930879999999937e+23 4.004108518824300113e-27 5.618026469265712200e-12 9.093101017953122917e-09 4.069120596972750602e-03 5.238371222725459830e+01 1.807372837830075750e+15 2.148504918418746091e-06
2.142671519999999848e+23 4.002187007934751211e-27 5.615330463653546510e-12 9.093101017953428974e-09 4.067167887773883057e-03 5.240047769749966733e+01 1.808046309263869250e+15 2.148504918418746091e-06
2.143412160000000094e+23 4.000266419149086861e-27 5.612635751813517736e-12 9.093101017953728413e-09 4.065216115650495225e-03 5.241724853355385960e+01 1.808719780697663250e+15 2.148504918418746091e-06
2.144152800000000005e+23 3.998346752024804902e-27 5.609942333124765435e-12 9.093101017954029507e-09 4.063265280152899943e-03 5.243402473713452139e+01 1.809393252131456750e+15 2.148504918418746091e-06
2.144893439999999916e+23 3.996428006119614820e-27 5.607250206966726435e-12 9.093101017954325637e-09 4.061315380831625153e-03 5.245080630995951054e+01 1.810066723565250250e+15 2.148504918418746091e-06
2.145634080000000163e+23 3.994510180991440628e-27 5.604559372719139675e-12 9.093101017954618459e-09 4.059366417237417375e-03 5.246759325374724625e+01 1.810740194999044000e+15 2.148504918418746091e-06
2.146374720000000073e+23 3.992593276198420139e-27 5.601869829762042981e-12 9.093101017954906318e-09 4.057418388921239967e-03 5.248438557021665929e+01 1.811413666432837750e+15 2.148504918418746091e-06
2.147115359999999984e+23 3.990677291298902821e-27 5.599181577475773867e-12 9.093101017955195831e-09 4.055471295434272261e-03 5.250118326108724887e+01 1.812087137866631250e+15 2.148504918418746091e-06
2.147855999999999895e+23 3.988762225851451229e-27 5.596494615240964694e-12 9.093101017955480382e-09 4.053525136327909562e-03 5.251798632807903999e+01 1.812760609300425000e+15 2.148504918418746091e-06
2.148596640000000142e+23 3.986848079414843155e-27 5.593808942438552362e-12 9.093101017955761623e-09 4.051579911153764882e-03 5.253479477291260480e+01 1.813434080734218750e+15 2.148504918418746091e-06
2.149337280000000052e+23 3.984934851548070199e-27 5.591124558449772652e-12 9.093101017956041210e-09 4.049635619463669810e-03 5.255160859730904122e+01 1.814107552168012500e+15 2.148504918418746091e-06
2.150077919999999963e+23 3.983022541810334174e-27 5.588441462656156999e-12 9.093101017956317488e-09 4.047692260809669304e-03 5.256842780298996587e+01 1.814781023601806000e+15 2.148504918418746091e-06
2.150818559999999874e+23 3.981111149761049985e-27 5.585759654439536529e-12 9.093101017956590458e-09 4.045749834744025164e-03 5.258525239167759935e+01 1.815454495035599750e+15 2.148504918418746091e-06
2.151559200000000121e+23 3.979200674959805441e-27 5.583079133181983899e-12 9.093101017956863428e-09 4.043808340819174396e-03 5.260208236509500068e+01 1.816127966469393750e+15 2.148504918418746091e-06
2.152299840000000031e+23 3.977291116966420814e-27 5.580399898265898113e-12 9.093101017957131434e-09 4.041867778587789929e-03 5.261891772496562680e+01 1.816801437903187500e+15 2.148504918418746091e-06
2.153040479999999942e+23 3.975382475340936634e-27 5.577721949073985947e-12 9.093101017957399441e-09 4.039928147602769339e-03 5.263575847301337518e+01 1.817474909336981000e+15 2.148504918418746091e-06
2.153781119999999853e+23 3.973474749643601499e-27 5.575045284989249018e-12 9.093101017957660830e-09 4.037989447417220969e-03 5.265260461096277567e+01 1.818148380770774750e+15 2.148504918418746091e-06
2.154521760000000100e+23 3.971567939434877092e-27 5.572369905394986214e-12 9.093101017957923873e-09 4.036051677584470004e-03 5.266945614053882707e+01 1.818821852204568750e+15 2.148504918418746091e-06
2.155262400000000010e+23 3.969662044275436031e-27 5.569695809674789652e-12 9.093101017958181953e-09 4.034114837658055869e-03 5.268631306346713217e+01 1.819495323638362500e+15 2.148504918418746091e-06
2.156003039999999921e+23 3.967757063726155412e-27 5.567022997212545483e-12 9.093101017958436725e-09 4.032178927191727019e-03 5.270317538147385505e+01 1.820168795072156250e+15 2.148504918418746091e-06
2.156743680000000168e+23 3.965852997348129004e-27 5.564351467392436322e-12 9.093101017958689842e-09 4.030243945739449621e-03 5.272004309628571406e+01 1.820842266505950500e+15 2.148504918418746091e-06
